# Datenexport DiDok 3.0
# Verkehrspunktelemente actual date
# Erstellt am: 30.03.2020 23:04:08
# Bei Fragen zu den Daten wenden Sie sich an Fachstelle DiDok <didok@sbb.ch>
# (c) Fachstelle DiDok
############################################################################
SLOID;DS_NUMMER;DS_LAENDERCODE;GUELTIG_VON;GUELTIG_BIS;BEZEICHNUNG;BEZEICHNUNG_BETRIEBLICH;LAENGE;KANTENHOEHE;KOMPASSRICHTUNG;BPVE_ID;BPVE_TYPE;HALTEBEREICH_TYPE;E_LV95;N_LV95;Z_LV95;E_LV03;N_LV03;Z_LV03;E_WGS84;N_WGS84;Z_WGS84;DIDOK_CODE;GEAENDERT_AM;DS_SLOID;DS_BEZEICHNUNG_OFFIZIELL;DS_GO_IDENTIFIKATION;DS_GO_NUMMER;DS_GO_ABKUERZUNG_DE;DS_GO_ABKUERZUNG_FR;DS_GO_ABKUERZUNG_IT;DS_GO_ABKUERZUNG_EN
ch:1:sloid:90781:1;90781;85;2019-07-21;2099-12-31;Bus N15;;;;;;1;0;;;;;;;;;;85907816;2019-07-24 07:12:47;ch:1:sloid:90781;Rüschlikon, Rebsteig;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:95396:1:50;95396;85;2019-07-21;2099-12-31;;50;;;340;ch:1:sloid:95396:1;0;0;2700567;1244492;-9999;700566.11;244492.24;-9999;8.76947948;47.34361258;-9999;85953968;2020-02-13 09:29:56;ch:1:sloid:95396;Seegräben, Gemeindehaus;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:95396:1;95396;85;2019-07-21;2099-12-31;Shuttle-Bus;;;;;;1;0;;;;;;;;;;85953968;2019-07-24 07:37:34;ch:1:sloid:95396;Seegräben, Gemeindehaus;100637;838;VZO;VZO;VZO;VZO
ch:1:sloid:90665:1:51;90665;85;2020-01-22;2099-12-31;;51;;;0;ch:1:sloid:90665:1;0;0;2686240;1234954;-9999;686239.15;234954.11;-9999;8.5780793;47.25986253;-9999;85906651;2020-02-13 07:52:38;ch:1:sloid:90665;Horgenberg, Nordecke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90665:1:50;90665;85;2020-01-22;2099-12-31;;50;;;0;ch:1:sloid:90665:1;0;0;2686244;1234953;-9999;686243.15;234953.11;-9999;8.57813195;47.25985301;-9999;85906651;2020-02-13 07:52:36;ch:1:sloid:90665;Horgenberg, Nordecke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90665:1;90665;85;2019-07-21;2099-12-31;Bereich 1;;;;;;1;0;;;;;;;;;;85906651;2019-07-24 07:09:47;ch:1:sloid:90665;Horgenberg, Nordecke;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90807:1:50;90807;85;2020-01-22;2099-12-31;;50;;;315;ch:1:sloid:90807:1;0;0;2684648;1235892;-9999;684647.19;235892.12;-9999;8.55722441;47.26850455;-9999;85908079;2020-02-13 08:05:22;ch:1:sloid:90807;Sihlwald, Bahnhof;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:90807:1;90807;85;2019-07-21;2099-12-31;Bereich 1;;;;;;1;0;;;;;;;;;;85908079;2019-07-24 07:13:51;ch:1:sloid:90807;Sihlwald, Bahnhof;100606;807;SZU Auto;SZU Auto;SZU Auto;SZU Auto
ch:1:sloid:3098:1;3098;85;2019-07-21;2099-12-31;S4;;;;;;1;0;;;;;;;;;;85030981;2019-07-24 06:21:53;ch:1:sloid:3098;Sihlwald;100058;78;SZU;SZU;SZU;SZU
ch:1:sloid:75926:1:51;75926;85;2019-07-21;2099-12-31;;51;;;306;ch:1:sloid:75926:1;0;0;2696622;1251325;-9999;696621.1;251325.16;-9999;8.71875792;47.40565215;-9999;85759266;2020-02-13 06:26:35;ch:1:sloid:75926;Illnau, Chrummenacher;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:75926:1:50;75926;85;2019-07-21;2099-12-31;;50;;;126;ch:1:sloid:75926:1;0;0;2696650;1251299;-9999;696649.1;251299.16;-9999;8.7191232;47.40541423;-9999;85759266;2020-02-13 06:26:32;ch:1:sloid:75926;Illnau, Chrummenacher;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:75926:1;75926;85;2019-07-21;2099-12-31;Bus 652;;;;;;1;0;;;;;;;;;;85759266;2019-07-24 06:41:40;ch:1:sloid:75926;Illnau, Chrummenacher;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:3382:1:52;3382;85;2019-07-21;2099-12-31;;52;;;0;ch:1:sloid:3382:1;0;0;2697196;1251583;-9999;697195.1;251583.16;-9999;8.72641751;47.40788786;-9999;85033829;2020-02-13 06:06:21;ch:1:sloid:3382;Illnau, Weisslingerstrasse;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:3382:1:50;3382;85;2019-07-21;2099-12-31;;50;;;84;ch:1:sloid:3382:1;0;0;2697278;1251589;-9999;697277.1;251589.16;-9999;8.72750507;47.40792971;-9999;85033829;2020-02-13 06:06:16;ch:1:sloid:3382;Illnau, Weisslingerstrasse;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:3382:1:51;3382;85;2019-07-21;2099-12-31;;51;;;272;ch:1:sloid:3382:1;0;0;2697224;1251593;-9999;697223.1;251593.16;-9999;8.7267906;47.40797366;-9999;85033829;2020-02-13 06:06:18;ch:1:sloid:3382;Illnau, Weisslingerstrasse;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:3382:1;3382;85;2019-07-21;2099-12-31;Bus 640;;;;;;1;0;;;;;;;;;;85033829;2019-07-24 06:24:44;ch:1:sloid:3382;Illnau, Weisslingerstrasse;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:94339:1:51;94339;85;2019-07-21;2099-12-31;;51;;;227;ch:1:sloid:94339:1;0;0;2697055;1251571;-9999;697054.1;251571.16;-9999;8.72454707;47.40780074;-9999;85943399;2020-02-13 09:26:32;ch:1:sloid:94339;Illnau, Dorfplatz;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:94339:1:50;94339;85;2019-07-21;2099-12-31;;50;;;45;ch:1:sloid:94339:1;0;0;2697054;1251571;-9999;697053.1;251571.16;-9999;8.72453382;47.40780089;-9999;85943399;2020-02-13 09:26:29;ch:1:sloid:94339;Illnau, Dorfplatz;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:94339:1;94339;85;2019-07-21;2099-12-31;Bus;;;;;;1;0;;;;;;;;;;85943399;2019-07-24 07:36:26;ch:1:sloid:94339;Illnau, Dorfplatz;100575;773;VBG;VBG;VBG;VBG
ch:1:sloid:91317:2:50;91317;85;2019-07-21;2099-12-31;;50;;15;177;ch:1:sloid:91317:2;0;0;2682830;1246383;-9999;682829.11;246383.16;-9999;8.53514032;47.3630863;-9999;85913178;2020-02-13 09:03:25;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:1:0;91317;85;2019-07-21;2099-12-31;;0;;11;264;ch:1:sloid:91317:1;0;0;2682789;1246423;-9999;682788.11;246423.16;-9999;8.53460502;47.36345119;-9999;85913178;2020-02-13 09:03:21;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:3:81;91317;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:91317:3;0;0;2682715;1246395;-9999;682714.11;246395.16;-9999;8.53362034;47.36320866;-9999;85913178;2020-02-13 09:03:32;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:3:80;91317;85;2019-07-21;2099-12-31;;80;;;0;ch:1:sloid:91317:3;0;0;2682706;1246379;-9999;682705.11;246379.16;-9999;8.53349826;47.3630659;-9999;85913178;2020-02-13 09:03:30;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:2:51;91317;85;2019-07-21;2099-12-31;;51;;16;357;ch:1:sloid:91317:2;0;0;2682844;1246367;-9999;682843.11;246367.16;-9999;8.53532267;47.36294065;-9999;85913178;2020-02-13 09:03:28;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:1:1;91317;85;2019-07-21;2099-12-31;;1;;12;64;ch:1:sloid:91317:1;0;0;2682821;1246432;-9999;682820.11;246432.16;-9999;8.53503025;47.36352811;-9999;85913178;2020-02-13 09:03:23;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:3;91317;85;2019-07-21;2099-12-31;Bus 161, 165 Uml.;;;;;;1;0;;;;;;;;;;85913178;2019-07-24 07:30:13;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:2;91317;85;2019-07-21;2099-12-31;Bus 161,165;;;;;;1;0;;;;;;;;;;85913178;2019-07-24 07:30:12;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91317:1;91317;85;2019-07-21;2099-12-31;Tram 5;;;;;;1;0;;;;;;;;;;85913178;2019-07-24 07:30:11;ch:1:sloid:91317;Zürich, Rentenanstalt;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91352:2:81;91352;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:91352:2;0;0;2682780;1246027;-9999;682779.11;246027.16;-9999;8.53441269;47.35989093;-9999;85913525;2020-02-13 09:07:54;ch:1:sloid:91352;Zürich, Schweizer Rück;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91352:2:80;91352;85;2019-07-21;2099-12-31;;80;;;0;ch:1:sloid:91352:2;0;0;2682765;1246023;-9999;682764.11;246023.16;-9999;8.53421342;47.35985684;-9999;85913525;2020-02-13 09:07:52;ch:1:sloid:91352;Zürich, Schweizer Rück;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91352:1:51;91352;85;2019-07-21;2099-12-31;;51;;15;353;ch:1:sloid:91352:1;0;0;2682861;1246021;-9999;682860.11;246021.16;-9999;8.53548367;47.35982679;-9999;85913525;2020-02-13 09:07:49;ch:1:sloid:91352;Zürich, Schweizer Rück;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91352:1:50;91352;85;2019-07-21;2099-12-31;;50;;13;173;ch:1:sloid:91352:1;0;0;2682855;1246009;-9999;682854.11;246009.16;-9999;8.53540203;47.35971962;-9999;85913525;2020-02-13 09:07:47;ch:1:sloid:91352;Zürich, Schweizer Rück;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91352:2;91352;85;2019-07-21;2099-12-31;Bus 161, 165 Uml;;;;;;1;0;;;;;;;;;;85913525;2019-07-24 07:31:27;ch:1:sloid:91352;Zürich, Schweizer Rück;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91352:1;91352;85;2019-07-21;2099-12-31;Bus 161,165;;;;;;1;0;;;;;;;;;;85913525;2019-07-24 07:31:26;ch:1:sloid:91352;Zürich, Schweizer Rück;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:3449:1:71;3449;85;2019-07-21;2099-12-31;;71;;;0;ch:1:sloid:3449:1;0;0;2682997;1245920;-9999;682996.11;245920.16;-9999;8.53726499;47.35890134;-9999;85034496;2020-02-13 06:07:03;ch:1:sloid:3449;Zürich Enge (See);100153;194;ZSG;ZSG;ZSG;ZSG
ch:1:sloid:3449:1:70;3449;85;2019-07-21;2099-12-31;;70;;;0;ch:1:sloid:3449:1;0;0;2682997;1245920;-9999;682996.11;245920.16;-9999;8.53726499;47.35890134;-9999;85034496;2020-02-13 06:07:00;ch:1:sloid:3449;Zürich Enge (See);100153;194;ZSG;ZSG;ZSG;ZSG
ch:1:sloid:3449:1;3449;85;2019-07-21;2099-12-31;Limmatschiff;;;;;;1;0;;;;;;;;;;85034496;2019-07-24 06:24:59;ch:1:sloid:3449;Zürich Enge (See);100153;194;ZSG;ZSG;ZSG;ZSG
ch:1:sloid:91283:3:82;91283;85;2019-07-21;2099-12-31;;82;;;180;ch:1:sloid:91283:3;0;0;2682763;1246061;-9999;682762.11;246061.16;-9999;8.53419397;47.36019884;-9999;85912832;2020-02-13 08:59:29;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:1:1;91283;85;2019-07-21;2099-12-31;;1;;30;358;ch:1:sloid:91283:1;0;0;2682565;1246139;-9999;682564.11;246139.16;-9999;8.53158768;47.36092516;-9999;85912832;2020-02-13 08:59:24;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:3:83;91283;85;2019-07-21;2099-12-31;;83;;;0;ch:1:sloid:91283:3;0;0;2682771;1246080;-9999;682770.11;246080.16;-9999;8.53430336;47.36036871;-9999;85912832;2020-02-13 08:59:31;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:2:80;91283;85;2019-07-21;2099-12-31;;80;;;0;ch:1:sloid:91283:2;0;0;2682605;1246007;-9999;682604.11;246007.16;-9999;8.53209277;47.35973301;-9999;85912832;2020-02-13 08:59:26;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:1:0;91283;85;2019-07-21;2099-12-31;;0;;30;162;ch:1:sloid:91283:1;0;0;2682567;1246095;-9999;682566.11;246095.16;-9999;8.53160604;47.3605292;-9999;85912832;2020-02-13 08:59:22;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:3;91283;85;2019-07-21;2099-12-31;Sperrung N15;;;;;;1;0;;;;;;;;;;85912832;2019-07-24 07:29:09;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:2;91283;85;2019-07-21;2099-12-31;E Bus Glbau Tessi;;;;;;1;0;;;;;;;;;;85912832;2019-07-24 07:29:08;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91283:1;91283;85;2019-07-21;2099-12-31;Tram 7,Bus161/165;;;;;;1;0;;;;;;;;;;85912832;2019-07-24 07:29:07;ch:1:sloid:91283;Zürich, Museum Rietberg;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91414:1:13;91414;85;2019-07-21;2099-12-31;;13;;;0;ch:1:sloid:91414:1;0;0;2682157;1246074;-9999;682156.11;246074.16;-9999;8.52617551;47.36039157;-9999;85914143;2020-02-13 09:16:55;ch:1:sloid:91414;Zürich, Waffenplatz-/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91414:1:11;91414;85;2019-07-21;2099-12-31;;11;;13;350;ch:1:sloid:91414:1;0;0;2682180;1246214;-9999;682179.11;246214.16;-9999;8.52650562;47.36164778;-9999;85914143;2020-02-13 09:16:53;ch:1:sloid:91414;Zürich, Waffenplatz-/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91414:1;91414;85;2019-07-21;2099-12-31;Bus 33, 66;;;;;;1;0;;;;;;;;;;85914143;2019-07-24 07:33:40;ch:1:sloid:91414;Zürich, Waffenplatz-/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:4:80;91415;85;2020-01-22;2099-12-31;;80;;;0;ch:1:sloid:91415:4;0;0;2682179;1246299;-9999;682178.11;246299.16;-9999;8.52650798;47.36241235;-9999;85914150;2020-02-13 09:17:06;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:3:10;91415;85;2019-07-21;2099-12-31;;10;;17;172;ch:1:sloid:91415:3;0;0;2682112;1246128;-9999;682111.11;246128.16;-9999;8.5255898;47.36088282;-9999;85914150;2020-02-13 09:17:03;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:1:0;91415;85;2019-07-21;2099-12-31;;0;;30;229;ch:1:sloid:91415:1;0;0;2682062;1246139;-9999;682061.11;246139.16;-9999;8.52493002;47.36098797;-9999;85914150;2020-02-13 09:16:58;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:3:82;91415;85;2019-07-21;2099-12-31;;82;;;0;ch:1:sloid:91415:3;0;0;2682103;1246211;-9999;682102.11;246211.16;-9999;8.52548589;47.3616304;-9999;85914150;2020-02-13 09:17:08;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:2:1;91415;85;2019-07-21;2099-12-31;;1;;30;31;ch:1:sloid:91415:2;0;0;2682218;1246303;-9999;682217.11;246303.16;-9999;8.52702493;47.36244346;-9999;85914150;2020-02-13 09:17:00;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:4;91415;85;2019-07-21;2099-12-31;Glb Bederstrasse;;;;;;1;0;;;;;;;;;;85914150;2019-07-24 07:33:45;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:3;91415;85;2019-07-21;2099-12-31;Bus 66,72;;;;;;1;0;;;;;;;;;;85914150;2019-07-24 07:33:44;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:2;91415;85;2019-07-21;2099-12-31;Tram 13;;;;;;1;0;;;;;;;;;;85914150;2019-07-24 07:33:43;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91415:1;91415;85;2019-07-21;2099-12-31;Tram 13, Bus 72;;;;;;1;0;;;;;;;;;;85914150;2019-07-24 07:33:42;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:3091:1:41;3091;85;2020-01-22;2099-12-31;;41;;;0;ch:1:sloid:3091:1;0;0;2681837;1246322;-9999;681836.11;246322.16;-9999;8.52198538;47.36266175;-9999;85030916;2020-02-13 05:58:14;ch:1:sloid:3091;Zürich Giesshübel;100058;78;SZU;SZU;SZU;SZU
ch:1:sloid:3091:1:40;3091;85;2020-01-22;2099-12-31;;40;;;0;ch:1:sloid:3091:1;0;0;2681837;1246322;-9999;681836.11;246322.16;-9999;8.52198538;47.36266175;-9999;85030916;2020-02-13 05:58:11;ch:1:sloid:3091;Zürich Giesshübel;100058;78;SZU;SZU;SZU;SZU
ch:1:sloid:3091:1;3091;85;2019-07-21;2099-12-31;Bahn S4;;;;;;1;0;;;;;;;;;;85030916;2019-07-24 06:21:36;ch:1:sloid:3091;Zürich Giesshübel;100058;78;SZU;SZU;SZU;SZU
ch:1:sloid:91059:2:80;91059;85;2019-07-21;2099-12-31;;80;;;210;ch:1:sloid:91059:2;0;0;2682300;1246462;-9999;682299.11;246462.16;-9999;8.52813953;47.36386317;-9999;85910596;2020-02-13 08:28:50;ch:1:sloid:91059;Zürich Enge, Bahnhof/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91059:1:0;91059;85;2019-07-21;2099-12-31;;0;;12;239;ch:1:sloid:91059:1;0;0;2682456;1246539;-9999;682455.11;246539.16;-9999;8.53021862;47.36453617;-9999;85910596;2020-02-13 08:28:45;ch:1:sloid:91059;Zürich Enge, Bahnhof/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91059:1:1;91059;85;2019-07-21;2099-12-31;;1;;11;55;ch:1:sloid:91059:1;0;0;2682488;1246550;-9999;682487.11;246550.16;-9999;8.53064422;47.36463109;-9999;85910596;2020-02-13 08:28:47;ch:1:sloid:91059;Zürich Enge, Bahnhof/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91059:2;91059;85;2019-07-21;2099-12-31;PAG Baustelle;;;;;;1;0;;;;;;;;;;85910596;2019-07-24 07:21:00;ch:1:sloid:91059;Zürich Enge, Bahnhof/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91059:1;91059;85;2019-07-21;2099-12-31;Tram 13;;;;;;1;0;;;;;;;;;;85910596;2019-07-24 07:20:58;ch:1:sloid:91059;Zürich Enge, Bahnhof/Bederstr.;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:2:85;91058;85;2019-07-21;2099-12-31;;85;;;0;ch:1:sloid:91058:2;0;0;2682574;1246470;-9999;682573.11;246470.16;-9999;8.53176783;47.36390085;-9999;85910588;2020-02-13 08:28:42;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:1:82;91058;85;2019-07-21;2099-12-31;;82;;;180;ch:1:sloid:91058:1;0;0;2682554;1246543;-9999;682553.11;246543.16;-9999;8.53151656;47.36455987;-9999;85910588;2020-02-13 08:28:35;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:3:50;91058;85;2019-07-21;2099-12-31;;50;;;0;ch:1:sloid:91058:3;0;0;2682591;1246549;-9999;682590.11;246549.16;-9999;8.53200743;47.3646092;-9999;85910588;2020-02-13 08:28:30;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:2:5;91058;85;2019-07-21;2099-12-31;;5;;;0;ch:1:sloid:91058:2;0;0;2682578;1246518;-9999;682577.11;246518.16;-9999;8.53182963;47.36433203;-9999;85910588;2020-02-13 08:28:28;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:4:4;91058;85;2019-07-21;2099-12-31;;4;;;0;ch:1:sloid:91058:4;0;0;2682566;1246469;-9999;682565.11;246469.16;-9999;8.53166176;47.36389286;-9999;85910588;2020-02-13 08:28:25;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:1:2;91058;85;2019-07-21;2099-12-31;;2;;16;182;ch:1:sloid:91058:1;0;0;2682540;1246485;-9999;682539.11;246485.16;-9999;8.53132055;47.36404001;-9999;85910588;2020-02-13 08:28:21;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:1:1;91058;85;2019-07-21;2099-12-31;;1;;16;16;ch:1:sloid:91058:1;0;0;2682551;1246528;-9999;682550.11;246528.16;-9999;8.53147408;47.36442535;-9999;85910588;2020-02-13 08:28:18;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:4:84;91058;85;2019-07-21;2099-12-31;;84;;;0;ch:1:sloid:91058:4;0;0;2682581;1246454;-9999;682580.11;246454.16;-9999;8.53185754;47.36375608;-9999;85910588;2020-02-13 08:28:40;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:3:83;91058;85;2019-07-21;2099-12-31;;83;;;10;ch:1:sloid:91058:3;0;0;2682588;1246521;-9999;682587.11;246521.16;-9999;8.53196255;47.36435776;-9999;85910588;2020-02-13 08:28:37;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:1:81;91058;85;2019-07-21;2099-12-31;;81;;;0;ch:1:sloid:91058:1;0;0;2682564;1246510;-9999;682563.11;246510.16;-9999;8.53164284;47.36426184;-9999;85910588;2020-02-13 08:28:33;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:2:3;91058;85;2019-07-21;2099-12-31;;3;;;195;ch:1:sloid:91058:2;0;0;2682584;1246497;-9999;682583.11;246497.16;-9999;8.53190518;47.36414242;-9999;85910588;2020-02-13 08:28:23;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:1:0;91058;85;2019-07-21;2099-12-31;;0;;16;188;ch:1:sloid:91058:1;0;0;2682552;1246490;-9999;682551.11;246490.16;-9999;8.53148032;47.36408347;-9999;85910588;2020-02-13 08:28:16;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:4;91058;85;2019-07-21;2099-12-31;Glbau Tram 7;;;;;;1;0;;;;;;;;;;85910588;2019-07-24 07:20:57;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:3;91058;85;2019-07-21;2099-12-31;Bus 161/165;;;;;;1;0;;;;;;;;;;85910588;2019-07-24 07:20:56;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:2;91058;85;2019-07-21;2099-12-31;Tram 6 (Ankunft);;;;;;1;0;;;;;;;;;;85910588;2019-07-24 07:20:54;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91058:1;91058;85;2019-07-21;2099-12-31;Tram 5,6,7;;;;;;1;0;;;;;;;;;;85910588;2019-07-24 07:20:53;ch:1:sloid:91058;Zürich Enge, Bahnhof;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91205:1:21;91205;85;2019-07-21;2099-12-31;;21;;11;29;ch:1:sloid:91205:1;0;0;2682182;1246626;-9999;682181.11;246626.16;-9999;8.5266077;47.36535282;-9999;85912055;2019-07-24 09:49:32;ch:1:sloid:91205;Zürich, Hürlimannplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91205:1:20;91205;85;2019-07-21;2099-12-31;;20;;11;202;ch:1:sloid:91205:1;0;0;2682166;1246603;-9999;682165.11;246603.16;-9999;8.52639169;47.36514797;-9999;85912055;2019-07-24 09:49:31;ch:1:sloid:91205;Zürich, Hürlimannplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91205:1;91205;85;2019-07-21;2099-12-31;Bus 66;;;;;;1;0;;;;;;;;;;85912055;2019-07-24 07:25:56;ch:1:sloid:91205;Zürich, Hürlimannplatz;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91404:1:80;91404;85;2019-07-21;2099-12-31;;80;;;0;ch:1:sloid:91404:1;0;0;2682594;1246679;-9999;682593.11;246679.16;-9999;8.53207112;47.36577797;-9999;85914044;2020-02-13 09:15:40;ch:1:sloid:91404;Zürich, Tunnelstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
ch:1:sloid:91404:1:1;91404;85;2019-07-21;2099-12-31;;1;;30;37;ch:1:sloid:91404:1;0;0;2682664;1246756;-9999;682663.11;246756.16;-9999;8.53301193;47.36646168;-9999;85914044;2020-02-13 09:15:38;ch:1:sloid:91404;Zürich, Tunnelstrasse;100648;849;VBZ;VBZ;VBZ;VBZ
